1.566	0.289126	1.86984	1.12848	1.51621	0.192357	-1.18379	-0.0849229
1.584	0.289126	1.86984	1.12848	1.51621	0.193057	-1.18379	-0.0849229
1.602	0.289126	1.86983	1.12847	1.51621	0.193942	-1.18379	-0.0849229
1.62	0.289126	1.86983	1.12847	1.51621	0.194995	-1.18379	-0.0849229
1.638	0.289126	1.86983	1.12847	1.51621	0.19609	-1.18379	-0.0849229
1.656	0.289126	1.86983	1.12847	1.51621	0.19609	-1.18379	-0.0849229
1.674	0.289126	1.86983	1.12847	1.51621	0.197446	-1.18379	-0.0849229
1.692	0.289126	1.86983	1.12847	1.51621	0.198933	-1.18379	-0.0849229
1.71	0.289126	1.86984	1.12847	1.51621	0.200499	-1.18379	-0.0849229
1.728	0.289126	1.86983	1.12846	1.51621	0.202346	-1.18379	-0.0849229
1.746	0.289126	1.86983	1.12845	1.51621	0.20434	-1.18379	-0.0849229
1.764	0.289126	1.86983	1.12845	1.51621	0.206294	-1.18379	-0.0849229
1.782	0.289125	1.86983	1.12844	1.51621	0.208435	-1.18379	-0.0849229
1.8	0.289125	1.86983	1.12844	1.51621	0.210658	-1.18379	-0.0849229
1.818	0.289125	1.86983	1.12844	1.51621	0.212671	-1.18379	-0.0849229
1.836	0.289126	1.86983	1.12844	1.51621	0.214729	-1.18379	-0.0849229
1.854	0.289126	1.86983	1.12843	1.51621	0.216747	-1.18379	-0.0849229
1.872	0.289126	1.86983	1.12843	1.51621	0.216747	-1.18379	-0.0849229
1.89	0.289125	1.86983	1.12843	1.51621	0.218504	-1.18379	-0.0849229
1.908	0.289125	1.86983	1.12843	1.51621	0.2203	-1.18379	-0.0849229
1.926	0.289125	1.86983	1.12842	1.51621	0.222071	-1.18379	-0.0849229
1.944	0.289125	1.86983	1.12841	1.51621	0.223922	-1.18379	-0.0849229
1.962	0.289125	1.86983	1.12841	1.51621	0.225822	-1.18379	-0.0849229
1.98	0.289125	1.86983	1.12841	1.51621	0.227939	-1.18379	-0.0849229
1.998	0.289125	1.86983	1.12841	1.51621	0.230345	-1.18379	-0.0849229
2.016	0.289125	1.86983	1.12841	1.51621	0.232926	-1.18379	-0.0849229
2.034	0.289125	1.86983	1.1284	1.51621	0.235818	-1.18379	-0.0849229
2.052	0.289125	1.86983	1.1284	1.51621	0.238724	-1.18379	-0.0849229
2.07	0.289125	1.86983	1.1284	1.51621	0.2418	-1.18379	-0.0849229
2.088	0.289125	1.86983	1.1284	1.51621	0.2418	-1.18379	-0.0849229
2.106	0.289125	1.86983	1.1284	1.51621	0.244711	-1.18379	-0.0849229
2.124	0.289125	1.86983	1.1284	1.51621	0.247556	-1.18379	-0.0849229
2.142	0.289125	1.86983	1.1284	1.51621	0.250272	-1.18379	-0.0849229
2.16	0.289125	1.86983	1.12839	1.51621	0.25298	-1.18379	-0.0849229
2.178	0.289125	1.86983	1.12836	1.51621	0.255833	-1.18379	-0.0849229
2.196	0.289125	1.86983	1.12833	1.51622	0.25875	-1.18379	-0.0849229
2.214	0.289125	1.86982	1.1283	1.51622	0.261912	-1.18379	-0.0849229
2.232	0.289125	1.86982	1.12828	1.51622	0.265045	-1.18379	-0.0849229
2.25	0.289125	1.86982	1.12827	1.51622	0.26835	-1.18379	-0.0849229
2.268	0.289125	1.86982	1.12825	1.51622	0.271582	-1.18379	-0.0849229
2.286	0.289125	1.86982	1.12822	1.51622	0.274769	-1.18379	-0.0849229
2.304	0.289125	1.86982	1.12822	1.51622	0.274769	-1.18379	-0.0849229
2.322	0.289125	1.86982	1.12818	1.51622	0.277783	-1.18379	-0.0849229
2.34	0.289125	1.86982	1.12816	1.51622	0.280684	-1.18379	-0.0849229
2.358	0.289125	1.86982	1.12814	1.51622	0.283408	-1.18379	-0.0849229
2.376	0.289125	1.86982	1.12806	1.51622	0.286192	-1.18379	-0.0849229
2.394	0.289123	1.86982	1.1279	1.51622	0.288906	-1.18379	-0.0849229
2.412	0.289122	1.86982	1.12771	1.51622	0.2917	-1.18379	-0.0849229
2.43	0.289121	1.86981	1.12756	1.51622	0.294463	-1.18379	-0.0849229
2.448	0.289121	1.86981	1.1275	1.51622	0.29706	-1.18379	-0.0849229
2.466	0.289121	1.86981	1.1275	1.51622	0.299445	-1.18379	-0.0849229
2.484	0.289117	1.86981	1.12751	1.51622	0.301433	-1.18379	-0.0849229
2.502	0.289063	1.86981	1.12751	1.51622	0.30319	-1.18379	-0.0849229
2.52	0.289063	1.86981	1.12751	1.51622	0.30319	-1.18379	-0.0849229
2.538	0.289006	1.86981	1.12751	1.51622	0.304481	-1.18379	-0.0849229
2.556	0.288917	1.86981	1.12751	1.51623	0.305117	-1.18379	-0.0849229
2.574	0.288846	1.86981	1.12751	1.51623	0.30517	-1.18379	-0.0849229
2.592	0.288767	1.8698	1.12749	1.51625	0.30515	-1.18379	-0.0849229
2.61	0.288707	1.8698	1.12749	1.51631	0.305145	-1.18379	-0.0849229
2.628	0.288659	1.86979	1.12749	1.51644	0.305143	-1.18379	-0.0849229
2.646	0.288603	1.86979	1.12749	1.51658	0.305141	-1.18379	-0.0849229
2.664	0.288497	1.86979	1.12749	1.51671	0.305139	-1.18379	-0.0849229
2.682	0.288329	1.86979	1.12749	1.51685	0.305137	-1.18379	-0.0849229
2.7	0.288129	1.86979	1.12748	1.51703	0.305133	-1.18379	-0.0849229
2.718	0.288129	1.86979	1.12748	1.51703	0.305133	-1.18379	-0.0849229
2.736	0.287883	1.86978	1.12747	1.51727	0.305131	-1.18379	-0.0849229
2.754	0.287578	1.86978	1.12747	1.51757	0.305129	-1.18379	-0.0849229
2.772	0.287225	1.86978	1.12747	1.51795	0.305125	-1.18379	-0.0849229
2.79	0.28683	1.86978	1.12747	1.51847	0.305123	-1.18379	-0.0849229
2.808	0.286398	1.86978	1.12747	1.5191	0.305119	-1.18379	-0.0849229
2.826	0.285864	1.86978	1.12747	1.51986	0.305117	-1.18379	-0.0849229
2.844	0.285272	1.86978	1.12747	1.52066	0.305113	-1.18379	-0.0849229
2.862	0.284598	1.86978	1.12747	1.52156	0.305105	-1.18379	-0.0849229
2.88	0.283882	1.86979	1.12747	1.52254	0.3051	-1.18379	-0.0849229
2.898	0.283155	1.86979	1.12747	1.52352	0.305098	-1.18379	-0.0849229
2.916	0.282362	1.86979	1.12747	1.52452	0.305096	-1.18378	-0.0849229
2.934	0.282362	1.86979	1.12747	1.52452	0.305096	-1.18378	-0.0849229
2.952	0.281466	1.86979	1.12747	1.52543	0.305092	-1.18378	-0.0849229
2.97	0.280579	1.86979	1.12747	1.52629	0.305088	-1.18378	-0.0849229
2.988	0.27966	1.86979	1.12747	1.52721	0.305086	-1.18378	-0.0849229
3.006	0.278759	1.86979	1.12747	1.52804	0.305084	-1.18378	-0.0849229
3.024	0.277744	1.86979	1.12747	1.52887	0.305082	-1.18378	-0.0849229
3.042	0.276805	1.86979	1.12745	1.52957	0.305074	-1.18378	-0.0849229
3.06	0.275868	1.86978	1.12745	1.53035	0.30507	-1.18378	-0.0849229
3.078	0.274969	1.86979	1.12745	1.53112	0.305064	-1.18377	-0.0849229
3.096	0.274012	1.86979	1.12746	1.53185	0.305062	-1.18377	-0.0849229
3.114	0.273019	1.86979	1.12744	1.53242	0.305055	-1.18377	-0.0849229
3.132	0.272081	1.86979	1.12742	1.53303	0.305053	-1.18377	-0.0849229
3.15	0.272081	1.86979	1.12742	1.53303	0.305053	-1.18377	-0.0849229
3.168	0.271237	1.86979	1.12742	1.5337	0.305051	-1.18377	-0.0849229
3.186	0.270407	1.86979	1.12743	1.53434	0.305051	-1.18376	-0.0849229
3.204	0.269547	1.86979	1.12743	1.53497	0.305049	-1.18376	-0.0849229
3.222	0.268714	1.86979	1.12743	1.53557	0.305045	-1.18376	-0.0849229
3.24	0.267899	1.86979	1.12742	1.53626	0.305043	-1.18376	-0.0849229
3.258	0.267135	1.86979	1.12741	1.53692	0.305041	-1.18376	-0.0849229
3.276	0.266319	1.86979	1.12741	1.53757	0.305041	-1.18376	-0.0849229
3.294	0.265499	1.86979	1.12741	1.53818	0.305037	-1.18376	-0.0849229
3.312	0.264705	1.86979	1.1274	1.53887	0.304982	-1.18375	-0.0849229
3.33	0.263916	1.86979	1.12739	1.53957	0.304855	-1.18375	-0.0849229
3.348	0.26313	1.86979	1.12739	1.54022	0.304691	-1.18374	-0.0849229
3.366	0.26313	1.86979	1.12739	1.54022	0.304691	-1.18374	-0.0849229
3.384	0.262304	1.86979	1.12739	1.54085	0.304552	-1.18373	-0.0849229
3.402	0.261478	1.86979	1.12733	1.54142	0.304407	-1.18372	-0.0849229
3.42	0.260644	1.86979	1.12725	1.54207	0.304301	-1.18363	-0.0849229
3.438	0.259819	1.86979	1.12713	1.54275	0.304239	-1.18343	-0.0849229
3.456	0.258988	1.86979	1.12703	1.54344	0.304217	-1.18304	-0.0849229
3.474	0.258131	1.86979	1.12696	1.54417	0.304211	-1.18243	-0.0849229
