1.602	-1.34401	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.672444
1.62	-1.34401	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.672446
1.638	-1.34401	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.672449
1.656	-1.34401	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672449
1.674	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672451
1.692	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672453
1.71	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672453
1.728	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672454
1.746	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672458
1.764	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672461
1.782	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672466
1.8	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.67247
1.818	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.672473
1.836	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.672477
1.854	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.67248
1.872	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.672482
1.89	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.672485
1.908	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.672485
1.926	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672488
1.944	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672492
1.962	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672494
1.98	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672497
1.998	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.6725
2.016	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672504
2.034	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672505
2.052	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.672507
2.07	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.672507
2.088	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.672509
2.106	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672511
2.124	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672511
2.142	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672514
2.16	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.672514
2.178	-1.34402	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.672516
2.196	-1.34403	1.17128	1.11107	-1.75642	-1.00261	0.877283	0.672519
2.214	-1.34403	1.17128	1.11107	-1.75642	-1.00261	0.877285	0.672521
