0.013	0.233949	1.71794	-1.87516	-1.69917	-0.225749	0.352002	1.23314
0.026	0.233949	1.71794	-1.87516	-1.69917	-0.225749	0.352002	1.23314
0.039	0.234257	1.71795	-1.87515	-1.69905	-0.225753	0.352004	1.23314
0.052	0.234482	1.71795	-1.87515	-1.69898	-0.225755	0.352004	1.23314
0.065	0.234675	1.71795	-1.87515	-1.69894	-0.225757	0.352004	1.23314
0.078	0.234887	1.71795	-1.87515	-1.69895	-0.225759	0.352004	1.23314
0.091	0.235134	1.71795	-1.87515	-1.69897	-0.225759	0.352004	1.23314
0.104	0.235431	1.71795	-1.87515	-1.69898	-0.225757	0.352004	1.23314
0.117	0.235718	1.71795	-1.87515	-1.69898	-0.225759	0.352004	1.23314
0.13	0.235718	1.71795	-1.87515	-1.69898	-0.225759	0.352004	1.23314
0.143	0.235967	1.71795	-1.87515	-1.69898	-0.225757	0.352004	1.23314
0.156	0.23611	1.71795	-1.87515	-1.69898	-0.225759	0.352004	1.23314
0.169	0.23615	1.71795	-1.87515	-1.69896	-0.225759	0.352004	1.23314
0.182	0.236141	1.71795	-1.87515	-1.69895	-0.225757	0.352004	1.23314
0.195	0.236136	1.71795	-1.87515	-1.69895	-0.225757	0.352004	1.23314
0.208	0.236135	1.71795	-1.87515	-1.69894	-0.225759	0.352004	1.23314
0.221	0.236132	1.71795	-1.87515	-1.69893	-0.225759	0.352004	1.23314
0.234	0.236131	1.71795	-1.87515	-1.69892	-0.225759	0.352004	1.23314
0.247	0.236129	1.71795	-1.87515	-1.69889	-0.225759	0.352004	1.23314
0.26	0.236129	1.71795	-1.87515	-1.69889	-0.225759	0.352004	1.23314
0.273	0.236129	1.71795	-1.87515	-1.69887	-0.225759	0.352004	1.23314
0.286	0.236129	1.71795	-1.87515	-1.69885	-0.225759	0.352004	1.23314
0.299	0.23612	1.71794	-1.87515	-1.69881	-0.225761	0.352004	1.23314
0.312	0.236104	1.71795	-1.87515	-1.69876	-0.225761	0.352004	1.23314
0.325	0.236104	1.71795	-1.87515	-1.69873	-0.225761	0.352004	1.23314
0.338	0.236104	1.71795	-1.87515	-1.6987	-0.225761	0.352004	1.23314
0.351	0.236104	1.71795	-1.87515	-1.69867	-0.225761	0.352004	1.23314
0.364	0.236104	1.71795	-1.87515	-1.69864	-0.225761	0.352004	1.23314
0.377	0.236104	1.71795	-1.87515	-1.69862	-0.225761	0.352004	1.23314
0.39	0.236104	1.71795	-1.87515	-1.6986	-0.225761	0.352004	1.23314
0.403	0.236104	1.71795	-1.87515	-1.6986	-0.225761	0.352004	1.23314
0.416	0.236104	1.71795	-1.87515	-1.69858	-0.225761	0.352004	1.23314
0.429	0.236104	1.71795	-1.87515	-1.69856	-0.225761	0.352002	1.23314
0.442	0.236104	1.71795	-1.87515	-1.69855	-0.225761	0.352002	1.23314
0.455	0.236104	1.71795	-1.87515	-1.69854	-0.225761	0.352002	1.23314
0.468	0.236104	1.71795	-1.87515	-1.69854	-0.225761	0.352002	1.23314
0.481	0.236104	1.71795	-1.87515	-1.69853	-0.225761	0.352002	1.23314
0.494	0.236104	1.71795	-1.87515	-1.69852	-0.225761	0.352004	1.23314
